,Text,label
447,"Ms Liu, reporting in Poland-Ukraine from a Taiwanese perspective. https://t.co/s5pAqK3zhs",0
448,"The building where I live is owned by Russians, they also own two hotels in Prauge  they are going to the train station and picking up people from Ukraine and giving them rooms for free. Some of them will be housed in my building, families with kids and, clothes in plastic bags.",1
449,If Ukraine recognises DNR and LNR then I assume 'the West' will follow?,0
450,@BBCNews Excellent advice. I would go myself but I’m not agile and would need to learn how to use a firearm. The poor Ukraine people would have to scrape my remains off of the pavement. But otherwise perfectly reasonable.🇺🇦,1
451,Russian FM Lavrov sent formal letter to Council of Europe about withdrawal of Russia from the organization https://t.co/ocKz23D3UL  #Russia,0
452,"Great to meet new @USAmbFrance and discuss the cooperation between 🇦🇺 and 🇺🇸 and with 🇫🇷 on Ukraine, the Indo-Pacific and other pressing issues, such as climate change. In the face of challenges from autocratic states, cooperation between 🇦🇺 🇺🇸 🇫🇷 has never been more important.",1
453,"@Maseu25466041 @ZelenskyyUa Furthermore, if he takes Ukraine because of NATO on his borders. Which it is NOT. He will then have THREE NATO countries on his borders. Who gets rid of one supposed problem in order to gain THREE worse problems? No one. He's done this before.",-1
454,Russia sanctions hike U.S. dollar borrowing costs in funding markets,0
455,Russia is still making billions weekly from the west. With the rise of oil price figures might double soon.,0
456,"Some version of this might have been tolerable (alongside demonstrable concessions from Russia) two weeks ago, had tanks not been surrounding Ukraine from the north and east. Can't see this as tolerable now, all told. https://t.co/uSUa5WxBAd",0
457,#Taiwan stands with Ukraine #UkraineRussia https://t.co/oKiFTx5s9e,0
458,"#NoFlyZoneInUkraineNow - we cannot just sit &amp; watch civilians in Ukraine being bombed, we must intervene #SlavaUkraini #StopPutin https://t.co/cKHK4v7qUG",0
459,"From the false wording of the headlines, it is clear that Russia is especially hurt for fast food and cigarettes.  
I propose to announce a compensation fund for companies that despise acts of genocide!",-1
460,"The tragic irony of London's Evening Standard's front page Ukraine appeal from its owner, Eugene Lebedev makes me feel quite ill. No sanctions for this Lord? #Lebedev #putinsfriend #CorruptToriesOut",-1
461,"@AlStewartOBE @7nestingwrens @NATO Against stupidity the Gods themselves toil in vain. 

- Friedrich von Schiller",-1
462,"E5 Babybank's Ukraine work news report
https://t.co/qTffCPugXF",0
463,"Such bad news every day, such a shame for the actions of NOT MY government in MY country. I'm afraid of what my Russia will become.",-1
464,@Ottojizzmark From Russia with love 🤮,1
465,"#ICYMI The #refugees from #Ukraine — 2 million people in two weeks — are overwhelmingly women and children, who have been forced to separate from husbands and fathers, in one of the most excruciating aspects of this war. #UkrainianRefugeeCrisis
https://t.co/6kHmcrz7QG",-1
466,"So much impressed with the courage &amp; strength of the people of Ukraine as well as its President - hope peace will be restored very soon 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 場所: Funabashi, Chiba https://t.co/gPAyula8xz",1
467,"Feel the difference... @ Kyiv, Ukraine https://t.co/VJZeZNxrZG",0
468,From Russia with love 🇷🇺🇷🇸 https://t.co/9ARItbYUVk,1
469,"@lizRhod24749112 This is a fake video report. This was filmed in Vienna, it was an advert for climate change and nothing to to with Ukraine. For once, do your research, and stop being such a sheep.",-1
470,@TreitnerS @Ukraine That's unconscionable.,0
471,People break each other. they hurt each other. in some cases they kill each other without mercy. But do you know where the greatest justice begins?The regret that those cruel people experience when they take their last breath🇺🇦 #ukraine #украина #україна #ukrayna💔#воина #Россия https://t.co/ANdE6D8Qd3,-1
472,"Russia today ...
Brave people who make a stand for peace &amp; respect are persecuted. How many gorillas are dragging off an old lady?
It's Putin who attacks Ukraine &amp; his people
It's Putin on whose orders disgusting lies are spread
It's Putin who's afraid of dignity, truth, liberty https://t.co/9QDItu7CR0",1
473,"""I'm suspending Russia from all competitions, for an hour."" https://t.co/5CSOf6ufAA",0
474,@FIFAcom Donate Russia they loosing 🙃🙃🙃🙃,0
475,"Hundreds of Indian students remained stuck on Monday in the northeastern city of Sumy, Ukraine, amid days of shelling and gunfire that have made their evacuation too dangerous. #Evacuation #IndiansInUkraine #Sumy #RussianUkrainianWar #PutinsWarCrimes https://t.co/5hKsdvO6m7",-1
476,Can't understand why @BBC coverage seems so pro Russia. All the tone and technique is if this is a natural disaster. But it isn't. Its a war. And should be treated as one. Especially as the war is basically against us. Orla Guerin's tone is awful.,-1
477,"The Embassy of Pakistan is fully functional from Ternopil, Ukraine. Contact details of the Embassy are as follows:

Email: 
parepkyiv@gmail.com

Cell Nos:

+380636965523
+380636968264
+380638282984
+380664944004
@PakinUkraine 
@SMQureshiPTI 
@ForeignOfficePk 
#Pakistan #AapNews",0
478,"@canman671 @NaveedAJamali Unfortunately, Russia actually would. That's the problem. Putin doesn't make idle threats. If it's cruel, petty, intimidating, ruthless and merciless, he'll do it.",-1
479,"Bennett talks to Putin, Zelensky amid appeal to Israelis to back Ukraine https://t.co/awkxtcdB3l",0
480,Prayer for Ukraine with the Ambassadors of Europe by Holy See https://t.co/mYAOiCe9nI,0
481,"@vtyok Juste une question, les GPS ne fonctionnent pas en Ukraine ?",0
482,@HannaLiubakova @ZelenskyyUa NATO are standing and watching the inevitable destruction of Ukraine 😡,-1
483,"PM Trudeau thanked Pres.Erdoğan for Turkiye’s steadfast support for Ukraine. They called for an immediate ceasefire &amp; reaffirmed their commitment to the strong cooperation b/n Canada &amp; Turkey as @NATO Allies &amp; bilateral partners. 
🇨🇦🇹🇷 #StandWithUkraine 🇺🇦
@CanadaFP @MFATurkiye https://t.co/OdUmcZuQNw",1
484,"@VatiaSpider @Reuters Believe me Ukraine is our least interest, and the rest of Europeans gov don’t want to help Ukrainians because they are weak governments. All they do is “TALK” on TV with lies",-1
485,"Stay strong, heroes! stay strong #Ukraine 🇺🇦 https://t.co/TRf7y83E1J",1
486,".@FoxNews is becoming a propaganda arm of the Russian government. 

Ukraine has some corruption issues, it isn’t perfect, but the current president was elected in an election that was widely regarded as being free and fair. https://t.co/pl3k6oh38z",1
487,@AlexKokcharov The bravery of this beautiful woman. This is  #russia  not it’s crazed dictator .,1
488,Nous demandons des excuses publiques. @JLMelenchon @ukraine @guerre https://t.co/F1pF7dnafZ,0
489,@Jax99999999 @mfa_russia ..do you get this one? https://t.co/cSeRpjNnkA,0
490,Ukraine raising money to help in #crypto. The world has changed. If you don’t have crypto you are falling behind  technically and economically. The time to get some is now. If you need help doing this I’m happy to help you. And also please give whatever you can afford to 👇🏼🙏 https://t.co/bAHT5aiit5,1
491,Putin keep hands off Ukraine https://t.co/S0oSogy7fU,0
492,@PcTrident @NATO whether I want my children to speak russian - the answer is no.,0
493,"When a country with an active far right movement like the Ukraine says we should support them with a “no-fly zone”, but they want us to start a war over them.

There is a lot of research in linguistics on using language to manipulate people. 

Wilhelm Reich on their insecurities. https://t.co/u29aBvgU8l",-1
494,"Ukraine Ultranationalists - bbc article  from 2012:
https://t.co/XVJVkI2nGu",0
495,"#Ukraine

Francis is ""watching #Russia state TV so that you don't have to."" https://t.co/LUFLeMCUzO",0
496,"Stop unnecessary panic.

@taiwan is not Ukraine,
@taiwan is Winson. https://t.co/IGpP9pp4i5",-1
497,"Using  'right-to-protest' in our democracy on March 5 2022,unlike many in Russia who sadly cannot 
Fast Phil shared a photo with you from the Flickr app. Check it out:
https://t.co/zkKI7dabKW #PutinWarCriminal #Anonymous #UkraineWar #FreeRussiaFromPutin  #AFP @AP_Images @NewsUK https://t.co/S0geGdm63b",-1
498,"Diez libros indispensables para entender la Rusia de Putin:

-The Invention of Russia.(@ArkadyOstrovsky)

-Putin’s People: How the KGB Took Back Russia and Then Took on the West. (@CatherineBelton)

-The Future is History.
-The Man without a Face.
(@mashagessen) https://t.co/ByJz2B8ses",0
499,"Seems we're world beating in all the wrong ways.

@pritipatel should hang her head in shame

#refugees #PritiEvil 

France accuses UK of ‘lack of humanity’ after Ukraine refugees turned away at Calais https://t.co/v3Qwi80A3s",-1
500,@cryptoanonman @JuLlewellyn @JohnWRees NATO is an alliance. Sovereign countries apply and are admitted. Most of Ukrainians right now support joining NATO. So how do you even try to rationalize your objection? You think Ukrainians shouldn't decide for themselves? You should decide for them?,1
501,"What a closing speech by Ukraine Ambassador.🇺🇦🇺🇦💪💪

Everyone in the assembly stay frozen listening to his assertion.🍿🍿

Bravo!",0
502,Stand with Ukraine #PrayforPeace https://t.co/e7yWd9x6pQ,0
503,"My god...there are brilliant correspondents reporting on Ukraine. (as many were on Afghanistan)
Yes, media can be absolute rubbish, pay attention, but there are good journos out there. We need to know what is happening out there....",1
504,@zarahsultana @sazmeister88 Not sure it would. NATO has greater airpower which Putin knows. If it was implemented successfully many lives would be saved. Of course it is a gamble but the alternative is for Ukrainians to be bombed to smithereens.,1
505,"#Ukraine🇺🇦 : ""The Ukrainian people want peace, as does their government. Not only do they want it, they demonstrate that desire for #peace.""

@ZelenskyyUa 

https://t.co/IGiAMZZRRw",1
506,"A quantum of solace. @ Kyiv, Ukraine https://t.co/XOzw4PZwLH",0
507,"Not on their Twitter yet, but @LeoExpressEU offering free tickets to people fleeing Ukraine. 🇺🇦🇸🇰🇨🇿 https://t.co/YNd3a45XVC",1
508,"The #EU, #G7 , Allies, and partners are united in denouncing Russia’s premeditated, unprovoked and unjustified attack against #Ukraine. Joint commentary also on behalf of all EU Ambassadors in #Singapore , incl #Estonia  🇸🇬 🇺🇦 🇪🇪 🇪🇺
#StandWithUkriane @EstoniainSG https://t.co/ZxGJOajCB4",0
509,"@ivanxd @WilliamYang120 The EU has sending billions of euro to Ukraine over decades. Continues to do so.

Finger pointing at a couple of EU countries is just doing Putin's work for him.",0
510,"This video made by  a friend in Ukraine brings it all home to me - what a fine city Lviv is and how great people of Ukraine are. Stay strong!

Tram #1 in Lviv city,Ukraine 

https://t.co/KZPCUbqZbJ",1
511,"It wasn't easy for us, youth activists to stand for #ClimateJustice , in a country attacked by Russia since 2014.

They are here for Fossil fuels in the Black Sea near #Crimea, they are here for black coal in #Donbass

©Photo of FFF Kharkiv before the pandemic. https://t.co/HSe34yzoJr",-1
512,@LBC Russia may make the decision for uk by reducing Russian supplies by 100%,0
513,"Just posted a photo @ Kyiv, Ukraine https://t.co/d0104ce3e6",0
514,"@gerarddockery @aaronjmate So please tell me what will you gain from war? Russia will takeover anyway, NATO can't help Ukraine, UN can't do anything.",0
515,"US and NATO😏

#Ukraine https://t.co/e5pmpfxcIj",0
516,Shevchenko and the World for Ukraine https://t.co/II9X744XX0,0
517,"Rogozin bad, Max Polyakov bad, Qian Xuesen good.

Science is the only politics I care about. That drove my NATO viral video and other activism.

The reason why I like China is because not only is the culture at least as good as mine, scientific development today is superior.",1
